indicator | MACD Bearish Crossover | bearish | confidence=0.58 | bars=962-991 | end=2026-05-22
indicator | MACD Bearish Divergence | bearish | confidence=0.58 | bars=914-943 | end=2026-03-11
indicator | MACD Bullish Crossover | bullish | confidence=0.58 | bars=947-976 | end=2026-04-29
indicator | MACD Bullish Divergence | bullish | confidence=0.58 | bars=970-999 | end=2026-06-08
indicator | MACD Hidden Bearish Divergence | bearish | confidence=0.58 | bars=881-910 | end=2026-01-23
indicator | MACD Hidden Bullish Divergence | bullish | confidence=0.58 | bars=921-950 | end=2026-03-23
indicator | MACD Histogram Reversal | neutral | confidence=0.58 | bars=970-999 | end=2026-06-08
indicator | MACD Hook | neutral | confidence=0.58 | bars=970-999 | end=2026-06-08
indicator | MACD Zero Line Cross | neutral | confidence=0.58 | bars=947-976 | end=2026-04-29
indicator | Mean Reversion Touch | neutral | confidence=0.58 | bars=970-999 | end=2026-06-08
indicator | Moving Average Crossover | bullish | confidence=0.58 | bars=954-983 | end=2026-05-11
indicator | Moving Average Fan | bullish | confidence=0.58 | bars=970-999 | end=2026-06-08
indicator | Moving Average Squeeze | neutral | confidence=0.58 | bars=956-985 | end=2026-05-13
indicator | Price MA Breakdown | bearish | confidence=0.58 | bars=967-996 | end=2026-06-03
indicator | Price MA Breakout | bullish | confidence=0.58 | bars=947-976 | end=2026-04-29
indicator | RSI Failure Swing Bottom | bullish | confidence=0.58 | bars=944-973 | end=2026-04-24
indicator | RSI Failure Swing Top | bearish | confidence=0.58 | bars=959-988 | end=2026-05-18
indicator | RSI Negative Reversal | bearish | confidence=0.58 | bars=970-999 | end=2026-06-08
indicator | RSI Positive Reversal | bullish | confidence=0.58 | bars=966-995 | end=2026-06-02
indicator | RSI Range Shift | neutral | confidence=0.58 | bars=970-999 | end=2026-06-08
indicator | RSI Trendline Break | neutral | confidence=0.58 | bars=970-999 | end=2026-06-08
indicator | Tenkan Kijun Bearish Cross | bearish | confidence=0.58 | bars=947-976 | end=2026-04-29
indicator | Tenkan Kijun Bullish Cross | bullish | confidence=0.58 | bars=970-999 | end=2026-06-08
indicator | W-Bottom | bullish | confidence=0.58 | bars=970-999 | end=2026-06-08
indicator | Walking the Band | neutral | confidence=0.58 | bars=970-999 | end=2026-06-08
market_profile | D-Shape Profile | neutral | confidence=0.58 | bars=980-999 | end=2026-06-08
market_profile | Double Distribution | neutral | confidence=0.58 | bars=940-999 | end=2026-06-08
market_profile | Excess High | bearish | confidence=0.58 | bars=975-986 | end=2026-05-14
market_profile | Excess Low | bullish | confidence=0.58 | bars=960-999 | end=2026-06-08
market_profile | High Volume Node | neutral | confidence=0.58 | bars=988-999 | end=2026-06-08
market_profile | Initial Balance Breakout | bullish | confidence=0.58 | bars=970-999 | end=2026-06-08
market_profile | Initial Balance Failure | bullish | confidence=0.58 | bars=980-999 | end=2026-06-08
market_profile | Low Volume Node | neutral | confidence=0.58 | bars=988-999 | end=2026-06-08
market_profile | Naked POC | neutral | confidence=0.58 | bars=946-965 | end=2026-04-13
market_profile | P-Shape Profile | bullish | confidence=0.58 | bars=970-999 | end=2026-06-08
market_profile | Poor High | bearish | confidence=0.58 | bars=988-999 | end=2026-06-08
market_profile | Poor Low | bullish | confidence=0.58 | bars=970-999 | end=2026-06-08
market_profile | Single Print | neutral | confidence=0.58 | bars=988-999 | end=2026-06-08
market_profile | Value Area Breakout | bullish | confidence=0.58 | bars=976-995 | end=2026-06-02
market_profile | Value Area Rejection | bullish | confidence=0.58 | bars=988-999 | end=2026-06-08
market_profile | Virgin Point of Control | neutral | confidence=0.58 | bars=946-965 | end=2026-04-13
market_profile | Volume Node | neutral | confidence=0.58 | bars=988-999 | end=2026-06-08
market_profile | b-Shape Profile | bearish | confidence=0.58 | bars=979-990 | end=2026-05-21
other | Base Breakdown | bearish | confidence=0.62 | bars=902-932 | end=2026-02-24
other | Base Breakout | bullish | confidence=0.62 | bars=902-932 | end=2026-02-24
other | Blow-Off Top | bearish | confidence=0.68 | bars=972-991 | end=2026-05-22
other | Buying Exhaustion | bearish | confidence=0.68 | bars=972-991 | end=2026-05-22
other | Cheat Area | neutral | confidence=0.62 | bars=896-935 | end=2026-02-27
other | Climax Bottom | bullish | confidence=0.68 | bars=970-989 | end=2026-05-20
other | Climax Run | neutral | confidence=0.62 | bars=958-997 | end=2026-06-04
other | Climax Top | bearish | confidence=0.68 | bars=972-991 | end=2026-05-22
other | Dead Cat Bounce | bearish | confidence=0.62 | bars=649-693 | end=2025-03-12
other | Failed Move | bearish | confidence=0.62 | bars=963-982 | end=2026-05-08
other | Long Squeeze | neutral | confidence=0.62 | bars=896-935 | end=2026-02-27
other | Mean Reversion Setup | bullish | confidence=0.62 | bars=921-950 | end=2026-03-23
other | Measured Move | neutral | confidence=0.62 | bars=970-998 | end=2026-06-05
other | Minervini Volatility Contraction Pattern | neutral | confidence=0.62 | bars=896-935 | end=2026-02-27
other | Overthrow | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
other | Parabolic Advance | bullish | confidence=0.62 | bars=958-997 | end=2026-06-04
other | Parabolic Decline | bearish | confidence=0.62 | bars=958-997 | end=2026-06-04
other | Pivot Point Breakout | bullish | confidence=0.62 | bars=968-988 | end=2026-05-18
other | Pocket Pivot | bullish | confidence=0.62 | bars=970-980 | end=2026-05-06
other | Pullback | bullish | confidence=0.62 | bars=955-994 | end=2026-06-01
other | Range Contraction | neutral | confidence=0.62 | bars=896-935 | end=2026-02-27
other | Range Expansion | neutral | confidence=0.62 | bars=958-997 | end=2026-06-04
other | Selling Exhaustion | bullish | confidence=0.68 | bars=970-989 | end=2026-05-20
other | Shakeout | bullish | confidence=0.66 | bars=931-950 | end=2026-03-23
other | Short Squeeze | neutral | confidence=0.62 | bars=896-935 | end=2026-02-27
other | Squeeze Breakdown | bearish | confidence=0.62 | bars=953-973 | end=2026-04-24
other | Squeeze Breakout | bullish | confidence=0.62 | bars=968-988 | end=2026-05-18
other | Throwback | bullish | confidence=0.62 | bars=961-995 | end=2026-06-02
other | Throwover | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
other | Trend Exhaustion | bearish | confidence=0.62 | bars=958-982 | end=2026-05-08
other | Undercut and Rally | bullish | confidence=0.66 | bars=931-950 | end=2026-03-23
other | Undercut | bullish | confidence=0.66 | bars=931-950 | end=2026-03-23
other | VCP | neutral | confidence=0.62 | bars=896-935 | end=2026-02-27
other | Volatility Contraction Pattern | neutral | confidence=0.62 | bars=896-935 | end=2026-02-27
point_and_figure | Ascending Triple Top | bullish | confidence=0.58 | bars=930-959 | end=2026-04-03
point_and_figure | Bearish Catapult | bearish | confidence=0.58 | bars=976-999 | end=2026-06-08
point_and_figure | Bullish Catapult | bullish | confidence=0.58 | bars=961-988 | end=2026-05-18
point_and_figure | Descending Triple Bottom | bearish | confidence=0.58 | bars=976-999 | end=2026-06-08
point_and_figure | Double Bottom Sell Signal | bearish | confidence=0.58 | bars=976-999 | end=2026-06-08
point_and_figure | Double Top Buy Signal | bullish | confidence=0.58 | bars=961-988 | end=2026-05-18
point_and_figure | Fulcrum Pattern | neutral | confidence=0.58 | bars=914-959 | end=2026-04-03
point_and_figure | High Pole | bearish | confidence=0.58 | bars=976-999 | end=2026-06-08
point_and_figure | Low Pole | bullish | confidence=0.58 | bars=982-996 | end=2026-06-03
point_and_figure | Spread Triple Bottom | bearish | confidence=0.58 | bars=976-999 | end=2026-06-08
point_and_figure | Spread Triple Top | bullish | confidence=0.58 | bars=930-959 | end=2026-04-03
point_and_figure | Triangle | neutral | confidence=0.58 | bars=970-999 | end=2026-06-08
point_and_figure | Triple Bottom Sell Signal | bearish | confidence=0.58 | bars=976-999 | end=2026-06-08
point_and_figure | Triple Top Buy Signal | bullish | confidence=0.58 | bars=930-959 | end=2026-04-03
price_action | Accumulation Manipulation Distribution | bullish | confidence=0.66 | bars=916-975 | end=2026-04-28
price_action | Accumulation Range | bullish | confidence=0.62 | bars=902-932 | end=2026-02-24
price_action | BOS | bullish | confidence=0.62 | bars=968-988 | end=2026-05-18
price_action | BPR | neutral | confidence=0.62 | bars=996-998 | end=2026-06-05
price_action | Balanced Price Range | neutral | confidence=0.62 | bars=996-998 | end=2026-06-05
price_action | Bearish Order Block | bearish | confidence=0.66 | bars=976-981 | end=2026-05-07
price_action | Break and Retest | bullish | confidence=0.62 | bars=961-995 | end=2026-06-02
price_action | Break of Structure | bullish | confidence=0.62 | bars=968-988 | end=2026-05-18
price_action | Breakout Pullback | bullish | confidence=0.62 | bars=968-988 | end=2026-05-18
price_action | Buy-Side Liquidity Sweep | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | CHoCH | bullish | confidence=0.62 | bars=955-988 | end=2026-05-18
price_action | Change of Character | bullish | confidence=0.62 | bars=955-988 | end=2026-05-18
price_action | Compression | neutral | confidence=0.62 | bars=896-935 | end=2026-02-27
price_action | Demand Zone Rejection | bullish | confidence=0.66 | bars=931-950 | end=2026-03-23
price_action | Discount Zone | bullish | confidence=0.62 | bars=978-998 | end=2026-06-05
price_action | Distribution Range | bearish | confidence=0.62 | bars=902-932 | end=2026-02-24
price_action | Equal Highs | bearish | confidence=0.62 | bars=646-673 | end=2025-02-12
price_action | Equal Lows | bullish | confidence=0.62 | bars=885-904 | end=2026-01-15
price_action | Equilibrium Seviyesi | neutral | confidence=0.62 | bars=965-998 | end=2026-06-05
price_action | Expansion | neutral | confidence=0.62 | bars=958-997 | end=2026-06-04
price_action | External Liquidity | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | FVG | neutral | confidence=0.62 | bars=996-998 | end=2026-06-05
price_action | Fair Value Gap | neutral | confidence=0.62 | bars=996-998 | end=2026-06-05
price_action | Fakey Pattern | bullish | confidence=0.62 | bars=997-999 | end=2026-06-08
price_action | False Breakout | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | HRLR | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | High Resistance Liquidity Run | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | Higher High | bullish | confidence=0.62 | bars=970-999 | end=2026-06-08
price_action | Higher Low | bullish | confidence=0.62 | bars=970-999 | end=2026-06-08
price_action | IDM | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | IFVG | neutral | confidence=0.62 | bars=996-998 | end=2026-06-05
price_action | Imbalance | neutral | confidence=0.62 | bars=996-998 | end=2026-06-05
price_action | Inducement | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | Inside Bar Fakey | bullish | confidence=0.62 | bars=997-999 | end=2026-06-08
price_action | Internal Liquidity | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | Inversion FVG | neutral | confidence=0.62 | bars=996-998 | end=2026-06-05
price_action | Judas Swing | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | LRLR | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | Liquidity Sweep | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | Liquidity Void | neutral | confidence=0.62 | bars=996-998 | end=2026-06-05
price_action | London Judas Swing | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | Low Resistance Liquidity Run | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | Lower High | bearish | confidence=0.62 | bars=944-973 | end=2026-04-24
price_action | Lower Low | bearish | confidence=0.62 | bars=944-973 | end=2026-04-24
price_action | MSS | bullish | confidence=0.62 | bars=955-988 | end=2026-05-18
price_action | Market Structure Shift | bullish | confidence=0.62 | bars=955-988 | end=2026-05-18
price_action | Mother Bar | neutral | confidence=0.62 | bars=940-942 | end=2026-03-10
price_action | New York Judas Swing | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | OTE | neutral | confidence=0.62 | bars=980-999 | end=2026-06-08
price_action | Optimal Trade Entry | neutral | confidence=0.62 | bars=980-999 | end=2026-06-08
price_action | Order Block | bullish | confidence=0.62 | bars=994-999 | end=2026-06-08
price_action | Premium Zone | bearish | confidence=0.62 | bars=975-995 | end=2026-06-02
price_action | Re-accumulation | bullish | confidence=0.66 | bars=916-975 | end=2026-04-28
price_action | Re-distribution | bearish | confidence=0.66 | bars=916-975 | end=2026-04-28
price_action | SFP | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | Sell-Side Liquidity Sweep | bullish | confidence=0.66 | bars=931-950 | end=2026-03-23
price_action | Silver Bullet Setup | neutral | confidence=0.62 | bars=996-998 | end=2026-06-05
price_action | Stop Hunt | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | Supply Zone Rejection | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | Support Resistance Flip | bullish | confidence=0.62 | bars=961-995 | end=2026-06-02
price_action | Swing Failure Pattern | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
price_action | Turtle Soup | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
trend_channel | Andrews Pitchfork | neutral | confidence=0.62 | bars=999-999 | end=2026-06-08
trend_channel | Broadening Channel | neutral | confidence=0.62 | bars=999-999 | end=2026-06-08
trend_channel | Channel Breakdown | neutral | confidence=0.62 | bars=999-999 | end=2026-06-08
trend_channel | Channel Breakout | neutral | confidence=0.62 | bars=999-999 | end=2026-06-08
trend_channel | Downtrend | bearish | confidence=0.62 | bars=944-973 | end=2026-04-24
trend_channel | Envelope Channel | neutral | confidence=0.62 | bars=999-999 | end=2026-06-08
trend_channel | Fan Lines | neutral | confidence=0.62 | bars=999-999 | end=2026-06-08
trend_channel | Higher High Higher Low | bullish | confidence=0.62 | bars=970-999 | end=2026-06-08
trend_channel | Linear Regression Channel | neutral | confidence=0.62 | bars=999-999 | end=2026-06-08
trend_channel | Lower High Lower Low | bearish | confidence=0.62 | bars=944-973 | end=2026-04-24
trend_channel | Median Line Pattern | neutral | confidence=0.62 | bars=999-999 | end=2026-06-08
trend_channel | Modified Schiff Pitchfork | neutral | confidence=0.62 | bars=999-999 | end=2026-06-08
trend_channel | Narrowing Channel | neutral | confidence=0.62 | bars=999-999 | end=2026-06-08
trend_channel | Regression Channel | neutral | confidence=0.62 | bars=999-999 | end=2026-06-08
trend_channel | Schiff Pitchfork | neutral | confidence=0.62 | bars=999-999 | end=2026-06-08
trend_channel | Sideways Trend | neutral | confidence=0.62 | bars=934-973 | end=2026-04-24
trend_channel | Speed Lines | neutral | confidence=0.62 | bars=999-999 | end=2026-06-08
trend_channel | Trendline Break | bullish | confidence=0.62 | bars=954-988 | end=2026-05-18
trend_channel | Trendline Retest | bullish | confidence=0.62 | bars=961-995 | end=2026-06-02
trend_channel | Uptrend | bullish | confidence=0.62 | bars=970-999 | end=2026-06-08
volume | Absorption Volume | bullish | confidence=0.62 | bars=948-967 | end=2026-04-15
volume | Accumulation Volume Pattern | bullish | confidence=0.62 | bars=958-977 | end=2026-04-30
volume | Buying Climax | bearish | confidence=0.62 | bars=972-991 | end=2026-05-22
volume | Distribution Volume Pattern | bearish | confidence=0.62 | bars=971-990 | end=2026-05-21
volume | Effort vs Result | bullish | confidence=0.62 | bars=957-976 | end=2026-04-29
volume | Narrow Spread Bar | bullish | confidence=0.62 | bars=974-993 | end=2026-05-26
volume | No Demand Bar | bearish | confidence=0.62 | bars=976-995 | end=2026-06-02
volume | No Supply Bar | bullish | confidence=0.62 | bars=979-998 | end=2026-06-05
volume | Price Volume Divergence | bearish | confidence=0.62 | bars=978-997 | end=2026-06-04
volume | Selling Climax | bullish | confidence=0.62 | bars=576-595 | end=2024-10-23
volume | Shakeout on Volume | bullish | confidence=0.62 | bars=972-991 | end=2026-05-22
volume | Stopping Volume | bullish | confidence=0.62 | bars=561-580 | end=2024-10-02
volume | Upthrust on Volume | bearish | confidence=0.62 | bars=972-991 | end=2026-05-22
volume | Volume Breakout | bullish | confidence=0.62 | bars=972-991 | end=2026-05-22
volume | Volume Climax | bullish | confidence=0.62 | bars=972-991 | end=2026-05-22
volume | Volume Divergence | bearish | confidence=0.62 | bars=978-997 | end=2026-06-04
volume | Volume Dry-Up | bullish | confidence=0.62 | bars=980-999 | end=2026-06-08
volume | Volume Expansion | bullish | confidence=0.62 | bars=972-991 | end=2026-05-22
volume | Wide Spread Bar | bullish | confidence=0.62 | bars=972-991 | end=2026-05-22
wyckoff | AR Distribution | bearish | confidence=0.66 | bars=916-975 | end=2026-04-28
wyckoff | AR | bullish | confidence=0.62 | bars=956-983 | end=2026-05-11
wyckoff | Absorption | bullish | confidence=0.62 | bars=948-967 | end=2026-04-15
wyckoff | Accumulation Schematic Type 1 | bullish | confidence=0.66 | bars=916-975 | end=2026-04-28
wyckoff | Accumulation Schematic Type 2 | bullish | confidence=0.66 | bars=916-975 | end=2026-04-28
wyckoff | Automatic Rally | bullish | confidence=0.62 | bars=956-983 | end=2026-05-11
wyckoff | Automatic Reaction | bearish | confidence=0.62 | bars=977-997 | end=2026-06-04
wyckoff | BC | bearish | confidence=0.68 | bars=972-991 | end=2026-05-22
wyckoff | Back Up to the Creek | bullish | confidence=0.62 | bars=998-999 | end=2026-06-08
wyckoff | Back Up to the Ice | bearish | confidence=0.62 | bars=995-999 | end=2026-06-08
wyckoff | Cause and Effect | neutral | confidence=0.62 | bars=902-932 | end=2026-02-24
wyckoff | Composite Operator | bullish | confidence=0.66 | bars=916-975 | end=2026-04-28
wyckoff | Creek | bullish | confidence=0.50 | bars=969-988 | end=2026-05-18
wyckoff | Distribution Schematic Type 1 | bearish | confidence=0.66 | bars=916-975 | end=2026-04-28
wyckoff | Distribution Schematic Type 2 | bearish | confidence=0.66 | bars=916-975 | end=2026-04-28
wyckoff | Fall Through the Ice | bearish | confidence=0.50 | bars=954-973 | end=2026-04-24
wyckoff | Ice | bearish | confidence=0.50 | bars=954-973 | end=2026-04-24
wyckoff | Jump Across the Creek | bullish | confidence=0.50 | bars=969-988 | end=2026-05-18
wyckoff | LPS | bullish | confidence=0.62 | bars=998-999 | end=2026-06-08
wyckoff | LPSY | bearish | confidence=0.62 | bars=995-999 | end=2026-06-08
wyckoff | Last Point of Supply | bearish | confidence=0.62 | bars=995-999 | end=2026-06-08
wyckoff | PS | bullish | confidence=0.68 | bars=970-989 | end=2026-05-20
wyckoff | PSY | bearish | confidence=0.68 | bars=972-991 | end=2026-05-22
wyckoff | Preliminary Supply | bearish | confidence=0.68 | bars=972-991 | end=2026-05-22
wyckoff | Preliminary Support | bullish | confidence=0.68 | bars=970-989 | end=2026-05-20
wyckoff | SC | bullish | confidence=0.68 | bars=970-989 | end=2026-05-20
wyckoff | SOS | bullish | confidence=0.50 | bars=969-988 | end=2026-05-18
wyckoff | SOW | bearish | confidence=0.50 | bars=954-973 | end=2026-04-24
wyckoff | ST | bullish | confidence=0.62 | bars=908-937 | end=2026-03-03
wyckoff | Sign of Strength | bullish | confidence=0.50 | bars=969-988 | end=2026-05-18
wyckoff | Sign of Weakness | bearish | confidence=0.50 | bars=954-973 | end=2026-04-24
wyckoff | Spring | bullish | confidence=0.66 | bars=931-950 | end=2026-03-23
wyckoff | UTAD | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
wyckoff | Upthrust After Distribution | bearish | confidence=0.66 | bars=916-975 | end=2026-04-28
wyckoff | Upthrust | bearish | confidence=0.66 | bars=963-982 | end=2026-05-08
